,Date,Evaporation (mm),Sunshine (hours),9am Temperature (C),9am relative humidity (%),3pm wind speed (km/h),3pm MSL pressure (hPa),avg_demand
206,13/10/2021,0.21951219512195125,0.22627737226277375,0.41263940520446096,0.5616438356164384,0.4594594594594595,0.3261455525606465,4593.493993055558
207,14/10/2021,0.37804878048780494,0.7299270072992702,0.3234200743494424,0.6575342465753424,0.24324324324324326,0.22102425876010656,4584.875868055556
208,15/10/2021,0.2804878048780488,0.3649635036496351,0.3420074349442379,0.6712328767123288,0.2972972972972973,0.17250673854447385,4738.0559375
209,16/10/2021,0.09756097560975611,0.24817518248175185,0.34944237918215615,0.7534246575342467,0.5135135135135136,0.4070080862533665,4284.34809027778
210,17/10/2021,0.29268292682926833,0.40875912408759124,0.33457249070631967,0.5616438356164384,0.24324324324324326,0.47708894878705976,4144.997881944443
211,18/10/2021,0.12195121951219513,0.06569343065693431,0.46468401486988853,0.4109589041095891,0.2972972972972973,0.4932614555256052,4867.915624999998
212,19/10/2021,0.1585365853658537,0.3649635036496351,0.3605947955390335,0.5616438356164384,0.40540540540540543,0.7196765498652269,4625.779375
213,20/10/2021,0.19512195121951223,0.8759124087591241,0.3754646840148699,0.6986301369863013,0.35135135135135137,0.5902964959568742,4208.027430555559
214,21/10/2021,0.3170731707317074,0.23357664233576647,0.5353159851301115,0.5205479452054795,0.40540540540540543,0.4716981132075446,4351.710555555557
215,22/10/2021,0.2804878048780488,0.44525547445255476,0.5613382899628253,0.5753424657534247,0.40540540540540543,0.42587601078167125,4448.205347222221
216,23/10/2021,0.4634146341463415,0.0,0.39033457249070636,0.904109589041096,0.2972972972972973,0.5795148247978403,4277.9434375
217,24/10/2021,0.10975609756097562,0.5255474452554745,0.35315985130111527,0.3698630136986301,0.5135135135135136,0.725067385444742,3935.0291319444473
218,25/10/2021,0.26829268292682934,0.3722627737226277,0.3382899628252788,0.49315068493150677,0.5135135135135136,0.6900269541778954,4600.962604166668
219,26/10/2021,0.13414634146341467,0.854014598540146,0.32713754646840154,0.5890410958904109,0.40540540540540543,0.6091644204851718,4410.293506944442
220,27/10/2021,0.29268292682926833,0.7956204379562045,0.46468401486988853,0.547945205479452,0.5405405405405406,0.4501347708894876,4123.957500000001
221,28/10/2021,0.5609756097560976,0.3941605839416059,0.516728624535316,0.6849315068493151,0.2972972972972973,0.21024258760107983,4436.664236111112
222,29/10/2021,0.5,0.46715328467153294,0.34944237918215615,0.5753424657534247,0.35135135135135137,0.42587601078167125,4210.830243055554
223,2/11/2021,0.3658536585365854,0.8759124087591241,0.5018587360594795,0.5890410958904109,0.6486486486486487,0.6226415094339579,3707.298229166667
224,3/11/2021,0.7682926829268293,0.007299270072992702,0.7732342007434945,0.2054794520547945,0.2972972972972973,0.5795148247978403,4640.190416666666
225,4/11/2021,0.1829268292682927,0.6058394160583943,0.4423791821561338,0.6301369863013699,0.5135135135135136,0.8005390835579504,4088.977048611111
226,5/11/2021,0.23170731707317074,0.5766423357664234,0.5278810408921932,0.7123287671232876,0.24324324324324326,0.5606469002695391,4351.932708333335
227,6/11/2021,0.3292682926829269,0.31386861313868614,0.6802973977695168,0.5753424657534247,0.6486486486486487,0.24797843665768227,4004.87621527778
228,7/11/2021,0.3170731707317074,0.0,0.3977695167286245,0.7671232876712328,0.35135135135135137,0.3935309973045804,3956.381909722225
229,8/11/2021,0.14634146341463417,0.5766423357664234,0.379182156133829,0.5753424657534247,0.35135135135135137,0.46900269541778883,4370.727951388886
230,9/11/2021,0.2560975609756098,0.6715328467153285,0.4163568773234201,0.49315068493150677,0.2972972972972973,0.4420485175202167,4375.5346527777765
231,10/11/2021,0.30487804878048785,0.16788321167883213,0.33085501858736066,0.9726027397260275,0.1891891891891892,0.39622641509433976,4725.598506944442
232,11/11/2021,0.1585365853658537,0.5036496350364964,0.3382899628252788,0.6986301369863013,0.5135135135135136,0.2857142857142847,4401.977916666665
233,12/11/2021,0.26829268292682934,0.0,0.33457249070631967,0.7671232876712328,0.5135135135135136,0.05121293800539206,5048.269687499999
234,14/11/2021,0.07317073170731708,0.6423357664233578,0.33085501858736066,0.4794520547945205,0.35135135135135137,0.1940700808625344,4126.458993055556
235,15/11/2021,0.30487804878048785,0.43795620437956206,0.3197026022304833,0.4520547945205479,0.35135135135135137,0.43935309973045733,4785.308750000005
236,16/11/2021,0.26829268292682934,0.08759124087591241,0.2973977695167287,0.5890410958904109,0.35135135135135137,0.687331536388136,5137.552534722224
237,17/11/2021,0.07317073170731708,0.5985401459854015,0.3828996282527881,0.4109589041095891,0.35135135135135137,0.6846361185983802,4516.817395833335
238,19/11/2021,0.5609756097560976,0.15328467153284675,0.46468401486988853,0.4520547945205479,0.35135135135135137,0.47708894878705976,4440.448125000001
239,21/11/2021,0.3292682926829269,0.6642335766423358,0.4163568773234201,0.4520547945205479,0.5135135135135136,0.6711590296495942,3614.986944444445
240,23/11/2021,0.41463414634146345,0.17518248175182483,0.6579925650557621,0.30136986301369867,0.4594594594594595,0.5148247978436622,4492.531631944448
241,24/11/2021,0.34146341463414637,0.3211678832116789,0.7323420074349443,0.5616438356164384,0.35135135135135137,0.43126684636118284,4621.051909722224
242,25/11/2021,0.2560975609756098,0.0,0.48698884758364314,0.821917808219178,0.35135135135135137,0.47439353099730397,4699.33045138889
243,26/11/2021,0.0,0.20437956204379562,0.4795539033457249,0.8767123287671232,0.6486486486486487,0.5929919137466264,4154.113854166668
244,28/11/2021,0.426829268292683,0.8832116788321168,0.46468401486988853,0.43835616438356156,0.35135135135135137,0.6684636118598384,3467.856076388891
245,1/12/2021,0.6951219512195123,0.3795620437956205,0.7546468401486989,0.2876712328767123,0.35135135135135137,0.4123989218328852,5072.710034722221
246,3/12/2021,0.426829268292683,0.854014598540146,0.4795539033457249,0.5342465753424657,0.35135135135135137,0.6307277628032324,4248.877222222223
247,4/12/2021,0.41463414634146345,0.19708029197080296,0.44981412639405205,0.43835616438356156,0.5135135135135136,0.6495956873315336,3842.8516666666674
248,5/12/2021,0.20731707317073172,0.9489051094890512,0.4386617100371748,0.27397260273972596,0.40540540540540543,0.6361185983827475,3633.143472222224
249,6/12/2021,0.4634146341463415,0.7883211678832118,0.6802973977695168,0.2054794520547945,0.6486486486486487,0.39622641509433976,4452.288923611111
250,7/12/2021,0.524390243902439,0.007299270072992702,0.4609665427509294,0.6575342465753424,0.35135135135135137,0.5175202156334215,4713.978958333335
251,8/12/2021,0.1829268292682927,0.635036496350365,0.46468401486988853,0.35616438356164387,0.5405405405405406,0.6037735849056602,4265.656631944446
252,10/12/2021,0.13414634146341467,0.4525547445255475,0.48698884758364314,0.5890410958904109,0.5405405405405406,0.5822102425875997,4264.436423611111
253,11/12/2021,0.2804878048780488,0.6277372262773723,0.5092936802973977,0.5205479452054795,0.4594594594594595,0.5795148247978403,3823.331493055559
254,12/12/2021,0.37804878048780494,0.9489051094890512,0.4944237918215614,0.49315068493150677,0.24324324324324326,0.49056603773584584,3801.292291666666
255,13/12/2021,0.48780487804878053,0.6058394160583943,0.8066914498141264,0.1506849315068493,0.2972972972972973,0.3854447439353095,4860.353506944446
256,15/12/2021,0.3658536585365854,0.0,0.5130111524163569,0.7945205479452055,0.35135135135135137,0.5283018867924518,4833.238923611116
257,16/12/2021,0.1829268292682927,0.832116788321168,0.4795539033457249,0.6849315068493151,0.4594594594594595,0.5849056603773555,4236.8325
258,17/12/2021,0.41463414634146345,0.7445255474452555,0.516728624535316,0.43835616438356156,0.1891891891891892,0.377358490566035,4633.74409722222
259,18/12/2021,0.7804878048780489,0.8029197080291972,0.9368029739776952,0.0684931506849315,0.5945945945945946,0.32075471698113134,4463.434236111113
260,19/12/2021,0.524390243902439,0.3065693430656935,0.5762081784386617,0.7534246575342467,0.5405405405405406,0.24797843665768227,3910.0890625
